percentile,year,variable_code,value
p99p100,1989,shweal_z_XR-MER,0.207
p99p100,1990,shweal_z_XR-MER,0.2068
p99p100,1991,shweal_z_XR-MER,0.2074
p99p100,1992,shweal_z_XR-MER,0.2157
p99p100,1993,shweal_z_XR-MER,0.2173
p99p100,1994,shweal_z_XR-MER,0.2227
p99p100,1995,shweal_z_XR-MER,0.2299
p99p100,1996,shweal_z_XR-MER,0.2443
p99p100,1997,shweal_z_XR-MER,0.3042
p99p100,1998,shweal_z_XR-MER,0.3375
p99p100,1999,shweal_z_XR-MER,0.3778
p99p100,2000,shweal_z_XR-MER,0.3637
p99p100,2001,shweal_z_XR-MER,0.395
p99p100,2002,shweal_z_XR-MER,0.3639
p99p100,2003,shweal_z_XR-MER,0.4072
p99p100,2004,shweal_z_XR-MER,0.4151
p99p100,2005,shweal_z_XR-MER,0.3929
p99p100,2006,shweal_z_XR-MER,0.3832
p99p100,2007,shweal_z_XR-MER,0.3673
p99p100,2008,shweal_z_XR-MER,0.3947
p99p100,2009,shweal_z_XR-MER,0.3401
p99p100,2010,shweal_z_XR-MER,0.3674
p99p100,2011,shweal_z_XR-MER,0.3812
p99p100,2012,shweal_z_XR-MER,0.3869
p99p100,2013,shweal_z_XR-MER,0.3867
p99p100,2014,shweal_z_XR-MER,0.4065
p99p100,2015,shweal_z_XR-MER,0.4428
p99p100,2016,shweal_z_XR-MER,0.4111
p99p100,2017,shweal_z_XR-MER,0.4124
p99p100,2018,shweal_z_XR-MER,0.4248
p99p100,2019,shweal_z_XR-MER,0.4252
p99p100,2020,shweal_z_XR-MER,0.472
p99p100,2021,shweal_z_XR-MER,0.4784
p99p100,2022,shweal_z_XR-MER,0.4722
p99p100,2023,shweal_z_XR-MER,0.4698
p99p100,2024,shweal_z_XR-MER,0.4633
p0p50,1820,shweal_z_XR-MER,0.056
p0p50,1850,shweal_z_XR-MER,0.0556
p0p50,1880,shweal_z_XR-MER,0.053
p0p50,1900,shweal_z_XR-MER,0.0507
p0p50,1910,shweal_z_XR-MER,0.0518
p0p50,1920,shweal_z_XR-MER,0.076
p0p50,1930,shweal_z_XR-MER,0.0763
p0p50,1940,shweal_z_XR-MER,0.0767
p0p50,1950,shweal_z_XR-MER,0.0772
p0p50,1960,shweal_z_XR-MER,0.0764
p0p50,1970,shweal_z_XR-MER,0.0778
p0p50,1980,shweal_z_XR-MER,0.0671
p0p50,1981,shweal_z_XR-MER,0.0661
p0p50,1982,shweal_z_XR-MER,0.0659
p0p50,1983,shweal_z_XR-MER,0.0655
p0p50,1984,shweal_z_XR-MER,0.0654
p0p50,1985,shweal_z_XR-MER,0.0655
p0p50,1986,shweal_z_XR-MER,0.0644
p0p50,1987,shweal_z_XR-MER,0.0643
p0p50,1988,shweal_z_XR-MER,0.0643
p0p50,1989,shweal_z_XR-MER,0.0639
p0p50,1990,shweal_z_XR-MER,0.0639
p0p50,1991,shweal_z_XR-MER,0.0643
p0p50,1992,shweal_z_XR-MER,0.0617
p0p50,1993,shweal_z_XR-MER,0.064
p0p50,1994,shweal_z_XR-MER,0.0641
p0p50,1995,shweal_z_XR-MER,0.0619
p0p50,1996,shweal_z_XR-MER,0.0595
p0p50,1997,shweal_z_XR-MER,0.0547
p0p50,1998,shweal_z_XR-MER,0.0524
p0p50,1999,shweal_z_XR-MER,0.0504
p0p50,2000,shweal_z_XR-MER,0.0509
p0p50,2001,shweal_z_XR-MER,0.0482
p0p50,2002,shweal_z_XR-MER,0.0486
p0p50,2003,shweal_z_XR-MER,0.0454
p0p50,2004,shweal_z_XR-MER,0.0433
p0p50,2005,shweal_z_XR-MER,0.0436
p0p50,2006,shweal_z_XR-MER,0.0414
p0p50,2007,shweal_z_XR-MER,0.0405
p0p50,2008,shweal_z_XR-MER,0.037
p0p50,2009,shweal_z_XR-MER,0.038
p0p50,2010,shweal_z_XR-MER,0.0294
p0p50,2011,shweal_z_XR-MER,0.0301
p0p50,2012,shweal_z_XR-MER,0.0309
p0p50,2013,shweal_z_XR-MER,0.0316
p0p50,2014,shweal_z_XR-MER,0.0307
p0p50,2015,shweal_z_XR-MER,0.03
p0p50,2016,shweal_z_XR-MER,0.0316
p0p50,2017,shweal_z_XR-MER,0.0318
p0p50,2018,shweal_z_XR-MER,0.0309
p0p50,2019,shweal_z_XR-MER,0.0307
p0p50,2020,shweal_z_XR-MER,0.0267
p0p50,2021,shweal_z_XR-MER,0.0268
p0p50,2022,shweal_z_XR-MER,0.0264
p0p50,2023,shweal_z_XR-MER,0.0267
p0p50,2024,shweal_z_XR-MER,0.0266
p99p100,1980,shweal_z_AL,0.2195
p99p100,1981,shweal_z_AL,0.2195
p99p100,1982,shweal_z_AL,0.2195
p99p100,1983,shweal_z_AL,0.2195
p99p100,1984,shweal_z_AL,0.2195
p99p100,1985,shweal_z_AL,0.2195
p99p100,1986,shweal_z_AL,0.2195
p99p100,1987,shweal_z_AL,0.2195
p99p100,1988,shweal_z_AL,0.2195
p99p100,1989,shweal_z_AL,0.2195
p99p100,1990,shweal_z_AL,0.2194
p99p100,1991,shweal_z_AL,0.2199
p99p100,1992,shweal_z_AL,0.2202
p99p100,1993,shweal_z_AL,0.2205
p99p100,1994,shweal_z_AL,0.2209
p99p100,1995,shweal_z_AL,0.2219
p99p100,1996,shweal_z_AL,0.2218
p99p100,1997,shweal_z_AL,0.2224
p99p100,1998,shweal_z_AL,0.2227
p99p100,1999,shweal_z_AL,0.2227
p99p100,2000,shweal_z_AL,0.2224
p99p100,2001,shweal_z_AL,0.2228
p99p100,2002,shweal_z_AL,0.2233
p99p100,2003,shweal_z_AL,0.2234
p99p100,2004,shweal_z_AL,0.223
p99p100,2005,shweal_z_AL,0.2226
p99p100,2006,shweal_z_AL,0.2223
p99p100,2007,shweal_z_AL,0.2209
p99p100,2008,shweal_z_AL,0.2225
p99p100,2009,shweal_z_AL,0.2222
p99p100,2010,shweal_z_AL,0.2221
p99p100,2011,shweal_z_AL,0.2226
p99p100,2012,shweal_z_AL,0.2224
p99p100,2013,shweal_z_AL,0.225
p99p100,2014,shweal_z_AL,0.228
p99p100,2015,shweal_z_AL,0.2268
p99p100,2016,shweal_z_AL,0.229
p99p100,2017,shweal_z_AL,0.2275
p99p100,2018,shweal_z_AL,0.226
p99p100,2019,shweal_z_AL,0.2247
p99p100,2020,shweal_z_AL,0.2247
p99p100,2021,shweal_z_AL,0.2244
p99p100,2022,shweal_z_AL,0.225
p99p100,2023,shweal_z_AL,0.2245
p99p100,2024,shweal_z_AL,0.2244
p0p50,1980,shweal_z_AL,0.0506
p0p50,1981,shweal_z_AL,0.0506
p0p50,1982,shweal_z_AL,0.0506
p0p50,1983,shweal_z_AL,0.0506
p0p50,1984,shweal_z_AL,0.0506
p0p50,1985,shweal_z_AL,0.0506
p0p50,1986,shweal_z_AL,0.0506
p0p50,1987,shweal_z_AL,0.0506
p0p50,1988,shweal_z_AL,0.0506
p0p50,1989,shweal_z_AL,0.0506
p0p50,1990,shweal_z_AL,0.0506
p0p50,1991,shweal_z_AL,0.0505
p0p50,1992,shweal_z_AL,0.0505
p0p50,1993,shweal_z_AL,0.0504
p0p50,1994,shweal_z_AL,0.0504
p0p50,1995,shweal_z_AL,0.0502
p0p50,1996,shweal_z_AL,0.0502
p0p50,1997,shweal_z_AL,0.0501
p0p50,1998,shweal_z_AL,0.0501
p0p50,1999,shweal_z_AL,0.0501
p0p50,2000,shweal_z_AL,0.0501
p0p50,2001,shweal_z_AL,0.05
p0p50,2002,shweal_z_AL,0.05
p0p50,2003,shweal_z_AL,0.0499
p0p50,2004,shweal_z_AL,0.05
p0p50,2005,shweal_z_AL,0.0501
p0p50,2006,shweal_z_AL,0.0501
p0p50,2007,shweal_z_AL,0.0504
p0p50,2008,shweal_z_AL,0.0501
p0p50,2009,shweal_z_AL,0.0501
p0p50,2010,shweal_z_AL,0.0502
p0p50,2011,shweal_z_AL,0.0501
p0p50,2012,shweal_z_AL,0.0501
p0p50,2013,shweal_z_AL,0.0497
p0p50,2014,shweal_z_AL,0.0492
p0p50,2015,shweal_z_AL,0.0494
p0p50,2016,shweal_z_AL,0.049
p0p50,2017,shweal_z_AL,0.0492
p0p50,2018,shweal_z_AL,0.0495
p0p50,2019,shweal_z_AL,0.0497
p0p50,2020,shweal_z_AL,0.0497
p0p50,2021,shweal_z_AL,0.0498
p0p50,2022,shweal_z_AL,0.0497
p0p50,2023,shweal_z_AL,0.0498
p0p50,2024,shweal_z_AL,0.0498
p99p100,1980,shweal_z_KZ,0.2165
p99p100,1981,shweal_z_KZ,0.2164
p99p100,1982,shweal_z_KZ,0.2164
p99p100,1983,shweal_z_KZ,0.2163
p99p100,1984,shweal_z_KZ,0.2163
p99p100,1985,shweal_z_KZ,0.2162
p99p100,1986,shweal_z_KZ,0.2162
p99p100,1987,shweal_z_KZ,0.2162
p99p100,1988,shweal_z_KZ,0.2161
p99p100,1989,shweal_z_KZ,0.2161
p99p100,1990,shweal_z_KZ,0.216
p99p100,1991,shweal_z_KZ,0.2172
p99p100,1992,shweal_z_KZ,0.2195
p99p100,1993,shweal_z_KZ,0.2242
p99p100,1994,shweal_z_KZ,0.2268
p99p100,1995,shweal_z_KZ,0.2329
p99p100,1996,shweal_z_KZ,0.2365
p99p100,1997,shweal_z_KZ,0.2375
p99p100,1998,shweal_z_KZ,0.2407
p99p100,1999,shweal_z_KZ,0.2415
p99p100,2000,shweal_z_KZ,0.2427
p99p100,2001,shweal_z_KZ,0.2446
p99p100,2002,shweal_z_KZ,0.2458
p99p100,2003,shweal_z_KZ,0.2416
p99p100,2004,shweal_z_KZ,0.235
p99p100,2005,shweal_z_KZ,0.2426
p99p100,2006,shweal_z_KZ,0.247
p99p100,2007,shweal_z_KZ,0.26
p99p100,2008,shweal_z_KZ,0.2686
p99p100,2009,shweal_z_KZ,0.2392
p99p100,2010,shweal_z_KZ,0.2558
p99p100,2011,shweal_z_KZ,0.2555
p99p100,2012,shweal_z_KZ,0.2455
p99p100,2013,shweal_z_KZ,0.246
p99p100,2014,shweal_z_KZ,0.2454
p99p100,2015,shweal_z_KZ,0.245
p99p100,2016,shweal_z_KZ,0.255
p99p100,2017,shweal_z_KZ,0.2546
p99p100,2018,shweal_z_KZ,0.2634
p99p100,2019,shweal_z_KZ,0.2675
p99p100,2020,shweal_z_KZ,0.2582
p99p100,2021,shweal_z_KZ,0.2707
p99p100,2022,shweal_z_KZ,0.2653
p99p100,2023,shweal_z_KZ,0.267
p99p100,2024,shweal_z_KZ,0.2675
p0p50,1980,shweal_z_KZ,0.0511
p0p50,1981,shweal_z_KZ,0.0511
p0p50,1982,shweal_z_KZ,0.0511
p0p50,1983,shweal_z_KZ,0.0511
p0p50,1984,shweal_z_KZ,0.0511
p0p50,1985,shweal_z_KZ,0.0511
p0p50,1986,shweal_z_KZ,0.0511
p0p50,1987,shweal_z_KZ,0.0512
p0p50,1988,shweal_z_KZ,0.0512
p0p50,1989,shweal_z_KZ,0.0512
p0p50,1990,shweal_z_KZ,0.0512
p0p50,1991,shweal_z_KZ,0.051
p0p50,1992,shweal_z_KZ,0.0506
p0p50,1993,shweal_z_KZ,0.0498
p0p50,1994,shweal_z_KZ,0.0494
p0p50,1995,shweal_z_KZ,0.0483
p0p50,1996,shweal_z_KZ,0.0477
p0p50,1997,shweal_z_KZ,0.0476
p0p50,1998,shweal_z_KZ,0.047
p0p50,1999,shweal_z_KZ,0.0469
p0p50,2000,shweal_z_KZ,0.0467
p0p50,2001,shweal_z_KZ,0.0464
p0p50,2002,shweal_z_KZ,0.0462
p0p50,2003,shweal_z_KZ,0.0469
p0p50,2004,shweal_z_KZ,0.048
p0p50,2005,shweal_z_KZ,0.0472
p0p50,2006,shweal_z_KZ,0.0467
p0p50,2007,shweal_z_KZ,0.0463
p0p50,2008,shweal_z_KZ,0.0457
p0p50,2009,shweal_z_KZ,0.0474
p0p50,2010,shweal_z_KZ,0.0465
p0p50,2011,shweal_z_KZ,0.0468
p0p50,2012,shweal_z_KZ,0.0473
p0p50,2013,shweal_z_KZ,0.0473
p0p50,2014,shweal_z_KZ,0.0475
p0p50,2015,shweal_z_KZ,0.0478
p0p50,2016,shweal_z_KZ,0.0467
p0p50,2017,shweal_z_KZ,0.0466
p0p50,2018,shweal_z_KZ,0.046
p0p50,2019,shweal_z_KZ,0.0458
p0p50,2020,shweal_z_KZ,0.0464
p0p50,2021,shweal_z_KZ,0.0456
p0p50,2022,shweal_z_KZ,0.0459
p0p50,2023,shweal_z_KZ,0.0458
p0p50,2024,shweal_z_KZ,0.0458
p99p100,1820,shweal_z_PH,0.3056
p99p100,1850,shweal_z_PH,0.3311
p99p100,1880,shweal_z_PH,0.3826
p99p100,1900,shweal_z_PH,0.3757
p99p100,1910,shweal_z_PH,0.2985
p99p100,1920,shweal_z_PH,0.3818
p99p100,1930,shweal_z_PH,0.3425
p99p100,1940,shweal_z_PH,0.4136
p99p100,1950,shweal_z_PH,0.2591
p99p100,1960,shweal_z_PH,0.3216
p99p100,1970,shweal_z_PH,0.4383
p99p100,1980,shweal_z_PH,0.2789
p99p100,1981,shweal_z_PH,0.2789
p99p100,1982,shweal_z_PH,0.279
p99p100,1983,shweal_z_PH,0.279
p99p100,1984,shweal_z_PH,0.279
p99p100,1985,shweal_z_PH,0.279
p99p100,1986,shweal_z_PH,0.2709
p99p100,1987,shweal_z_PH,0.268
p99p100,1988,shweal_z_PH,0.2661
p99p100,1989,shweal_z_PH,0.2793
p99p100,1990,shweal_z_PH,0.2875
p99p100,1991,shweal_z_PH,0.2959
p99p100,1992,shweal_z_PH,0.2911
p99p100,1993,shweal_z_PH,0.2909
p99p100,1994,shweal_z_PH,0.2969
p99p100,1995,shweal_z_PH,0.3214
p99p100,1996,shweal_z_PH,0.3568
p99p100,1997,shweal_z_PH,0.343
p99p100,1998,shweal_z_PH,0.3297
p99p100,1999,shweal_z_PH,0.3208
p99p100,2000,shweal_z_PH,0.3111
p99p100,2001,shweal_z_PH,0.2972
p99p100,2002,shweal_z_PH,0.2948
p99p100,2003,shweal_z_PH,0.2834
p99p100,2004,shweal_z_PH,0.2828
p99p100,2005,shweal_z_PH,0.2841
p99p100,2006,shweal_z_PH,0.2771
p99p100,2007,shweal_z_PH,0.2795
p99p100,2008,shweal_z_PH,0.2695
p99p100,2009,shweal_z_PH,0.2721
p99p100,2010,shweal_z_PH,0.2737
p99p100,2011,shweal_z_PH,0.2801
p99p100,2012,shweal_z_PH,0.2835
p99p100,2013,shweal_z_PH,0.307
p99p100,2014,shweal_z_PH,0.3033
p99p100,2015,shweal_z_PH,0.3009
p99p100,2016,shweal_z_PH,0.2882
p99p100,2017,shweal_z_PH,0.2878
p99p100,2018,shweal_z_PH,0.2932
p99p100,2019,shweal_z_PH,0.2814
p99p100,2020,shweal_z_PH,0.2683
p99p100,2021,shweal_z_PH,0.2801
p99p100,2022,shweal_z_PH,0.2712
p99p100,2023,shweal_z_PH,0.2688
p99p100,2024,shweal_z_PH,0.2722
p0p50,1820,shweal_z_PH,0.0361
p0p50,1850,shweal_z_PH,0.0331
p0p50,1880,shweal_z_PH,0.031
p0p50,1900,shweal_z_PH,0.031
p0p50,1910,shweal_z_PH,0.0371
p0p50,1920,shweal_z_PH,0.031
p0p50,1930,shweal_z_PH,0.0322
p0p50,1940,shweal_z_PH,0.0317
p0p50,1950,shweal_z_PH,0.0439
p0p50,1960,shweal_z_PH,0.0341
p0p50,1970,shweal_z_PH,0.0325
p0p50,1980,shweal_z_PH,0.0407
p0p50,1981,shweal_z_PH,0.0408
p0p50,1982,shweal_z_PH,0.0407
p0p50,1983,shweal_z_PH,0.0407
p0p50,1984,shweal_z_PH,0.0407
p0p50,1985,shweal_z_PH,0.0407
p0p50,1986,shweal_z_PH,0.0421
p0p50,1987,shweal_z_PH,0.0425
p0p50,1988,shweal_z_PH,0.0428
p0p50,1989,shweal_z_PH,0.0407
p0p50,1990,shweal_z_PH,0.0393
p0p50,1991,shweal_z_PH,0.038
p0p50,1992,shweal_z_PH,0.0387
p0p50,1993,shweal_z_PH,0.0392
p0p50,1994,shweal_z_PH,0.0392
p0p50,1995,shweal_z_PH,0.0364
p0p50,1996,shweal_z_PH,0.0333
p0p50,1997,shweal_z_PH,0.0328
p0p50,1998,shweal_z_PH,0.0344
p0p50,1999,shweal_z_PH,0.0358
p0p50,2000,shweal_z_PH,0.0369
p0p50,2001,shweal_z_PH,0.0384
p0p50,2002,shweal_z_PH,0.0392
p0p50,2003,shweal_z_PH,0.0406
p0p50,2004,shweal_z_PH,0.0407
p0p50,2005,shweal_z_PH,0.041
p0p50,2006,shweal_z_PH,0.0418
p0p50,2007,shweal_z_PH,0.0419
p0p50,2008,shweal_z_PH,0.0425
p0p50,2009,shweal_z_PH,0.0423
p0p50,2010,shweal_z_PH,0.0423
p0p50,2011,shweal_z_PH,0.042
p0p50,2012,shweal_z_PH,0.042
p0p50,2013,shweal_z_PH,0.0409
p0p50,2014,shweal_z_PH,0.0413
p0p50,2015,shweal_z_PH,0.0416
p0p50,2016,shweal_z_PH,0.0427
p0p50,2017,shweal_z_PH,0.043
p0p50,2018,shweal_z_PH,0.043
p0p50,2019,shweal_z_PH,0.0437
p0p50,2020,shweal_z_PH,0.0445
p0p50,2021,shweal_z_PH,0.0438
p0p50,2022,shweal_z_PH,0.0443
p0p50,2023,shweal_z_PH,0.0445
p0p50,2024,shweal_z_PH,0.0443
p99p100,1820,shweal_z_FR,0.4789
p99p100,1827,shweal_z_FR,0.4668
p99p100,1837,shweal_z_FR,0.4581
p99p100,1847,shweal_z_FR,0.5116
p99p100,1850,shweal_z_FR,0.4872
p99p100,1857,shweal_z_FR,0.5152
p99p100,1867,shweal_z_FR,0.4928
p99p100,1877,shweal_z_FR,0.4534
p99p100,1880,shweal_z_FR,0.4894
p99p100,1887,shweal_z_FR,0.4894
p99p100,1900,shweal_z_FR,0.5497000000000001
p99p100,1902,shweal_z_FR,0.5239
p99p100,1903,shweal_z_FR,0.5436
p99p100,1904,shweal_z_FR,0.5635
p99p100,1905,shweal_z_FR,0.5691
p99p100,1907,shweal_z_FR,0.5444
p99p100,1909,shweal_z_FR,0.5538000000000001
p99p100,1910,shweal_z_FR,0.5406000000000001
p99p100,1911,shweal_z_FR,0.5541
p99p100,1912,shweal_z_FR,0.5533
p99p100,1913,shweal_z_FR,0.5455
p99p100,1914,shweal_z_FR,0.5456
p99p100,1915,shweal_z_FR,0.5397000000000001
p99p100,1916,shweal_z_FR,0.5375
p99p100,1917,shweal_z_FR,0.5346000000000001
p99p100,1918,shweal_z_FR,0.5278
p99p100,1919,shweal_z_FR,0.5198
p99p100,1920,shweal_z_FR,0.5042
p99p100,1921,shweal_z_FR,0.4937
p99p100,1922,shweal_z_FR,0.4845
p99p100,1923,shweal_z_FR,0.477
p99p100,1924,shweal_z_FR,0.4741
p99p100,1925,shweal_z_FR,0.4469
p99p100,1926,shweal_z_FR,0.4536
p99p100,1927,shweal_z_FR,0.4776
p99p100,1928,shweal_z_FR,0.478
p99p100,1929,shweal_z_FR,0.4908
p99p100,1930,shweal_z_FR,0.4962
p99p100,1931,shweal_z_FR,0.4635
p99p100,1932,shweal_z_FR,0.4481
p99p100,1933,shweal_z_FR,0.4459
p99p100,1934,shweal_z_FR,0.4385
p99p100,1935,shweal_z_FR,0.4377
p99p100,1936,shweal_z_FR,0.4323
p99p100,1937,shweal_z_FR,0.4261
p99p100,1938,shweal_z_FR,0.3968
p99p100,1939,shweal_z_FR,0.3999
p99p100,1940,shweal_z_FR,0.3483
p99p100,1941,shweal_z_FR,0.3484
p99p100,1942,shweal_z_FR,0.3624
p99p100,1943,shweal_z_FR,0.3802
p99p100,1944,shweal_z_FR,0.3785
p99p100,1945,shweal_z_FR,0.352
p99p100,1946,shweal_z_FR,0.3071
p99p100,1947,shweal_z_FR,0.3024
p99p100,1948,shweal_z_FR,0.3054
p99p100,1949,shweal_z_FR,0.3326
p99p100,1950,shweal_z_FR,0.334
p99p100,1951,shweal_z_FR,0.3272
p99p100,1952,shweal_z_FR,0.3207
p99p100,1953,shweal_z_FR,0.3191
p99p100,1954,shweal_z_FR,0.3043
p99p100,1955,shweal_z_FR,0.311
p99p100,1956,shweal_z_FR,0.3134
p99p100,1957,shweal_z_FR,0.3328
p99p100,1958,shweal_z_FR,0.3112
p99p100,1959,shweal_z_FR,0.3254
p99p100,1960,shweal_z_FR,0.3145
p99p100,1961,shweal_z_FR,0.2958
p99p100,1962,shweal_z_FR,0.3199
p99p100,1963,shweal_z_FR,0.2958
p99p100,1964,shweal_z_FR,0.3258
p99p100,1965,shweal_z_FR,0.3185
p99p100,1966,shweal_z_FR,0.3051
p99p100,1967,shweal_z_FR,0.2919
p99p100,1968,shweal_z_FR,0.2571
p99p100,1969,shweal_z_FR,0.2333
p99p100,1970,shweal_z_FR,0.2032
p99p100,1971,shweal_z_FR,0.1984
p99p100,1972,shweal_z_FR,0.1978
p99p100,1973,shweal_z_FR,0.1977
p99p100,1974,shweal_z_FR,0.1914
p99p100,1975,shweal_z_FR,0.1869
p99p100,1976,shweal_z_FR,0.183
p99p100,1977,shweal_z_FR,0.1788
p99p100,1978,shweal_z_FR,0.176
p99p100,1979,shweal_z_FR,0.174
p99p100,1980,shweal_z_FR,0.1717
p99p100,1981,shweal_z_FR,0.1666
p99p100,1982,shweal_z_FR,0.1617
p99p100,1983,shweal_z_FR,0.1592
p99p100,1984,shweal_z_FR,0.1585
p99p100,1985,shweal_z_FR,0.1613
p99p100,1986,shweal_z_FR,0.1678
p99p100,1987,shweal_z_FR,0.1706
p99p100,1988,shweal_z_FR,0.1774
p99p100,1989,shweal_z_FR,0.1794
p99p100,1990,shweal_z_FR,0.1771
p99p100,1991,shweal_z_FR,0.1864
p99p100,1992,shweal_z_FR,0.1813
p99p100,1993,shweal_z_FR,0.1938
p99p100,1994,shweal_z_FR,0.1993
p99p100,1995,shweal_z_FR,0.2074
p99p100,1996,shweal_z_FR,0.2466
p99p100,1997,shweal_z_FR,0.2669
p99p100,1998,shweal_z_FR,0.2811
p99p100,1999,shweal_z_FR,0.2987
p99p100,2000,shweal_z_FR,0.2984
p99p100,2001,shweal_z_FR,0.2846
p99p100,2002,shweal_z_FR,0.2665
p99p100,2003,shweal_z_FR,0.2567
p99p100,2004,shweal_z_FR,0.251
p99p100,2005,shweal_z_FR,0.2383
p99p100,2006,shweal_z_FR,0.2339
p99p100,2007,shweal_z_FR,0.2373
p99p100,2008,shweal_z_FR,0.2307
p99p100,2009,shweal_z_FR,0.2276
p99p100,2010,shweal_z_FR,0.2465
p99p100,2011,shweal_z_FR,0.2427
p99p100,2012,shweal_z_FR,0.2382
p99p100,2013,shweal_z_FR,0.2458
p99p100,2014,shweal_z_FR,0.2579
p99p100,2015,shweal_z_FR,0.2609
p99p100,2016,shweal_z_FR,0.2568
p99p100,2017,shweal_z_FR,0.2586
p99p100,2018,shweal_z_FR,0.264
p99p100,2019,shweal_z_FR,0.2633
p99p100,2020,shweal_z_FR,0.2602
p99p100,2021,shweal_z_FR,0.2721
p99p100,2022,shweal_z_FR,0.2715
p99p100,2023,shweal_z_FR,0.2736
p99p100,2024,shweal_z_FR,0.2768
p0p50,1820,shweal_z_FR,0.0231
p0p50,1827,shweal_z_FR,0.0248
p0p50,1837,shweal_z_FR,0.0252
p0p50,1847,shweal_z_FR,0.0194
p0p50,1850,shweal_z_FR,0.0222
p0p50,1857,shweal_z_FR,0.0226
p0p50,1867,shweal_z_FR,0.0226
p0p50,1877,shweal_z_FR,0.0214
p0p50,1880,shweal_z_FR,0.0212
p0p50,1887,shweal_z_FR,0.0212
p0p50,1900,shweal_z_FR,0.0157
p0p50,1902,shweal_z_FR,0.0162
p0p50,1903,shweal_z_FR,0.0161
p0p50,1904,shweal_z_FR,0.0153
p0p50,1905,shweal_z_FR,0.0151
p0p50,1907,shweal_z_FR,0.0153
p0p50,1909,shweal_z_FR,0.0162
p0p50,1910,shweal_z_FR,0.0159
p0p50,1911,shweal_z_FR,0.0162
p0p50,1912,shweal_z_FR,0.0153
p0p50,1913,shweal_z_FR,0.0164
p0p50,1914,shweal_z_FR,0.0163
p0p50,1915,shweal_z_FR,0.0175
p0p50,1916,shweal_z_FR,0.017
p0p50,1917,shweal_z_FR,0.0165
p0p50,1918,shweal_z_FR,0.0163
p0p50,1919,shweal_z_FR,0.0163
p0p50,1920,shweal_z_FR,0.0169
p0p50,1921,shweal_z_FR,0.0171
p0p50,1922,shweal_z_FR,0.0173
p0p50,1923,shweal_z_FR,0.0174
p0p50,1924,shweal_z_FR,0.0172
p0p50,1925,shweal_z_FR,0.0255
p0p50,1926,shweal_z_FR,0.0267
p0p50,1927,shweal_z_FR,0.024
p0p50,1928,shweal_z_FR,0.0205
p0p50,1929,shweal_z_FR,0.0224
p0p50,1930,shweal_z_FR,0.0203
p0p50,1931,shweal_z_FR,0.0209
p0p50,1932,shweal_z_FR,0.0216
p0p50,1933,shweal_z_FR,0.0229
p0p50,1934,shweal_z_FR,0.0247
p0p50,1935,shweal_z_FR,0.0245
p0p50,1936,shweal_z_FR,0.0249
p0p50,1937,shweal_z_FR,0.0253
p0p50,1938,shweal_z_FR,0.0318
p0p50,1939,shweal_z_FR,0.0299
p0p50,1940,shweal_z_FR,0.0384
p0p50,1941,shweal_z_FR,0.0291
p0p50,1942,shweal_z_FR,0.0259
p0p50,1943,shweal_z_FR,0.0276
p0p50,1944,shweal_z_FR,0.0287
p0p50,1945,shweal_z_FR,0.0294
p0p50,1946,shweal_z_FR,0.0269
p0p50,1947,shweal_z_FR,0.0295
p0p50,1948,shweal_z_FR,0.0296
p0p50,1949,shweal_z_FR,0.033
p0p50,1950,shweal_z_FR,0.0318
p0p50,1951,shweal_z_FR,0.0319
p0p50,1952,shweal_z_FR,0.0332
p0p50,1953,shweal_z_FR,0.0314
p0p50,1954,shweal_z_FR,0.0352
p0p50,1955,shweal_z_FR,0.0364
p0p50,1956,shweal_z_FR,0.0377
p0p50,1957,shweal_z_FR,0.0377
p0p50,1958,shweal_z_FR,0.0397
p0p50,1959,shweal_z_FR,0.0389
p0p50,1960,shweal_z_FR,0.041
p0p50,1961,shweal_z_FR,0.0549
p0p50,1962,shweal_z_FR,0.0397
p0p50,1963,shweal_z_FR,0.0549
p0p50,1964,shweal_z_FR,0.0406
p0p50,1965,shweal_z_FR,0.0455
p0p50,1966,shweal_z_FR,0.0527
p0p50,1967,shweal_z_FR,0.0602
p0p50,1968,shweal_z_FR,0.0738
p0p50,1969,shweal_z_FR,0.0857
p0p50,1970,shweal_z_FR,0.0683
p0p50,1971,shweal_z_FR,0.0712
p0p50,1972,shweal_z_FR,0.0736
p0p50,1973,shweal_z_FR,0.0741
p0p50,1974,shweal_z_FR,0.0748
p0p50,1975,shweal_z_FR,0.0757
p0p50,1976,shweal_z_FR,0.0783
p0p50,1977,shweal_z_FR,0.0822
p0p50,1978,shweal_z_FR,0.0833
p0p50,1979,shweal_z_FR,0.0838
p0p50,1980,shweal_z_FR,0.0845
p0p50,1981,shweal_z_FR,0.0856
p0p50,1982,shweal_z_FR,0.0883
p0p50,1983,shweal_z_FR,0.0899
p0p50,1984,shweal_z_FR,0.0905
p0p50,1985,shweal_z_FR,0.0926
p0p50,1986,shweal_z_FR,0.0935
p0p50,1987,shweal_z_FR,0.0953
p0p50,1988,shweal_z_FR,0.0969
p0p50,1989,shweal_z_FR,0.0922
p0p50,1990,shweal_z_FR,0.0894
p0p50,1991,shweal_z_FR,0.0877
p0p50,1992,shweal_z_FR,0.0782
p0p50,1993,shweal_z_FR,0.0792
p0p50,1994,shweal_z_FR,0.078
p0p50,1995,shweal_z_FR,0.0668
p0p50,1996,shweal_z_FR,0.0626
p0p50,1997,shweal_z_FR,0.0608
